base_date,emd_cd,korean_resd,korean_work,korean_visit,long_term_frgn_resd,long_term_frgn_work,long_term_frgn_visit,short_term_frgn_visit,resident_fe_korean,resident_fe_frgn,resident_m_korean,resident_m_frgn,card_cnt_home,card_amt_home,card_cnt_out,card_amt_out,waste_cnt,waste_amt
1045,2021-06-30,50130259,9884447.729599996,695992.2182999932,6914168.936199986,319397.32279999397,10553.886200000035,206928.91580000008,1795.5842999999902,7373,465,8105,1029,233.80666666666667,8757890.726666668,149.91666666666666,4510332.045454546,17581,85688760
1046,2018-01-31,50130310,8802278.417100044,1526284.5218000012,6870769.522600007,841295.2902999978,178381.18300000075,258236.1307999991,110446.49949999986,5524,264,5938,258,130.39310344827587,5385291.6,101.10344827586206,3396274.4413793106,2664,10007850
1047,2018-02-28,50130310,8362025.412800051,1245509.3026999976,5600192.521399982,748232.4775000006,204223.80810000055,252473.5691000011,109912.2990999999,5560,270,5985,263,131.91791044776122,5581527.992537313,105.046511627907,3518334.341085272,2387,8852300
1048,2018-03-31,50130310,9067843.045799997,1323874.126500002,6385304.848799971,826529.3922999969,189996.22609999953,265880.6249000012,390327.1631000016,5592,260,6003,273,151.38620689655173,5632264.937931035,119.4761904761905,3890189.782312925,2712,9981250
1049,2018-04-30,50130310,9299791.98009994,1555585.0228999897,6893396.867200015,929273.6024000059,176036.51190000048,192184.9961999993,274568.5758999975,5630,270,6047,279,150.13194444444446,5430121.25,126.53571428571428,4194149.7857142864,2817,9588800
1050,2018-05-31,50130310,9721034.292699987,1578777.883900009,7128665.271800027,944969.6972000052,168124.72030000048,199036.5082,303846.7355999998,5648,277,6072,282,158.04054054054058,5951167.168918919,130.10596026490066,4316856.36423841,3288,10540150
1051,2018-06-30,50130310,8439379.031099988,1392987.3472000002,6310344.074800024,734651.6461999989,136774.19340000045,231746.2907000003,274051.2358999984,5645,301,6070,291,156.2448979591837,5618803.591836735,138.7042253521127,4543005.408450704,3493,10782750
1052,2018-07-31,50130310,7494713.697700033,1234781.6687000021,6634209.188499972,426172.2709999978,109006.44040000012,262354.70619999967,394717.23179999774,5645,342,6101,304,163.55263157894737,5854945.263157895,137.55405405405406,4443198.452702703,4139,11881650
1053,2018-08-31,50130310,7960750.870000007,1332842.800900006,8900970.192599999,636789.9809000082,122426.66299999967,559471.4466999994,566628.4966999952,5675,352,6128,318,170.39215686274508,6561091.607843137,147.1972789115646,4770708.217687075,4060,11208700
1054,2018-09-30,50130310,8824213.238800008,1591137.0838999997,6111615.071099978,1013343.3493999965,181877.6722000007,266634.6611000007,234018.93170000095,5726,365,6145,328,163.55033557046983,6642626.362416107,138.6344827586207,4572416.020689655,3623,9638350
1055,2018-10-31,50130310,9645375.436300013,1490116.4076000084,6494322.511700032,1118457.7896000014,150757.46140000154,241294.30549999862,313005.2815999999,5721,363,6150,330,156.20529801324503,5619333.026490066,131.62745098039215,4260398.843137255,3398,9233950
1056,2018-11-30,50130310,9578154.453499978,1493316.0487999956,5729177.248000007,1093726.9332999985,160512.3517000008,197156.44229999874,247104.65369999825,5735,343,6169,317,161.52380952380952,5881525.62585034,141.36054421768708,4546705.9455782315,3175,9171400
1057,2018-12-31,50130310,9237334.236400034,1289852.1719000041,5878908.239799962,910877.975300001,131675.7741000001,220522.2026000001,349656.2671999959,5729,351,6138,319,161.8815789473684,6162386.203947367,141.1677852348993,4684935.187919463,3287,10940800
1058,2019-01-31,50130310,9335816.82880002,1666587.7145000054,6952858.452700031,975280.4085000032,146506.1409000003,314130.11919999873,183637.5108,5738,344,6120,321,152.81045751633988,6134880.549019608,139.6734693877551,4662983.918367347,5037,19138700
1059,2019-02-28,50130310,8792193.481700033,1218783.2722999991,6153133.557200024,925900.0941000016,130273.30770000009,206835.2682000002,232870.3219000008,5735,355,6100,319,151.02941176470586,6254290.580882353,136.34615384615384,4172678.1307692314,5365,21553400
1060,2019-03-31,50130310,9968781.071500022,1466007.2321000048,6330362.197100023,973929.5210000004,140278.44909999994,311032.58299999806,245742.0245000014,5730,349,6094,315,157.6339869281046,5736413.960784312,154.69285714285715,4598204.571428572,6168,24666050
1061,2019-04-30,50130310,9570187.5445,1306239.9848000023,6685401.349899981,873866.7218000044,147122.6785000006,256779.3098000009,285762.42840000236,5727,376,6112,316,151.71140939597313,5278423.77852349,150.68794326241135,4465076.134751773,6535,24347150
1062,2019-05-31,50130310,10234842.509199962,1625430.574900019,7402010.566000038,1047916.4872000035,157124.7062,295461.36249999946,392833.63509999315,5751,376,6116,324,163.6064516129032,5596356.980645161,149.74172185430461,4579678.695364239,7749,27228750
1063,2019-06-30,50130310,8989093.24210003,1275958.615800009,6660593.848800043,769184.4669000041,121011.63779999955,273020.4547999999,434399.43140000047,5752,385,6136,340,174.8733333333333,6348169.7266666675,157.2602739726027,4462815.561643835,8549,29946400
1064,2019-07-31,50130310,8173571.770399991,1128114.770400005,7462974.890400003,472053.57189999905,84270.96060000018,268435.38980000274,456072.2008999997,5763,395,6146,349,182.0903225806452,6396386.812903225,167.3916083916084,4889820.230769231,10481,35578550
1065,2019-08-31,50130310,8594836.94219999,1202163.745,9989781.466299936,585884.8337000002,119010.73709999993,643251.0391999994,567228.9067999993,5782,397,6170,349,183.7467532467533,6684583.7792207785,162.43225806451613,4951469.251612904,12171,42604400
1066,2019-09-30,50130310,9535862.400199983,1323763.3952000043,6424714.757099993,891869.3948000025,130407.38660000006,297550.3948000006,319119.60900000035,5795,415,6186,353,181.25503355704697,7253689.617449664,161.5034965034965,4447776.090909091,6661,22078850
1067,2019-10-31,50130310,10097153.068800043,1422306.0547999882,7363765.851099976,921976.5179000021,118869.81489999975,337481.7438999985,473865.1431999934,5796,390,6171,345,179.25161290322583,6919704.219354839,165.1027397260274,5072333.897260274,8470,28175450
1068,2019-11-30,50130310,10352416.436200004,1534229.3560999988,6769512.181099999,998726.4715999955,122657.17830000028,294720.3059000025,351179.5685999955,5798,385,6190,341,174.74324324324326,6675622.135135135,153.3972602739726,4450096.589041096,9059,32506550
1069,2019-12-31,50130310,10075033.91989996,1360121.136999986,6788006.616800025,866640.6973999975,110700.61050000037,263990.2420000007,376156.12979999656,5805,364,6218,324,173.90322580645162,6671701.716129033,158.10344827586206,4992532.1931034485,8997,35027700
1070,2020-01-31,50130310,9506050.194400052,1450240.0123999948,7307869.039599967,952308.7862999794,130272.60109999984,255904.4932000017,286205.3711000016,5819,370,6234,335,164.6516129032258,7027087.84516129,145.2797202797203,4412553.524475524,9399,37625800
1071,2020-02-29,50130310,9910871.63090003,1343073.9297000011,4939669.397499982,1111582.1306999978,102657.42350000076,243369.2682000035,86329.55080000062,5820,367,6224,327,164.5,6259358.381944444,140.81159420289856,4268111.369565218,8489,34189050
1072,2020-03-31,50130310,10026817.892100044,1092721.7591999979,4800230.305199987,1065302.6510000047,69356.9009000021,353292.674500003,18346.22910000024,5792,337,6228,317,173.45161290322582,6510072.161290322,150.28985507246378,4504986.775362318,9668,36068850
1073,2020-04-30,50130310,9650580.598800007,908262.9685999972,4758360.151200012,1094334.1832000243,74100.91940000227,299684.94140000554,6574.103999999966,5790,333,6190,309,178.20666666666668,6758304.613333332,153.32867132867133,4458667.118881119,9656,35376349
1074,2020-05-31,50130310,9897921.745800016,970027.422399998,6459341.770200027,970057.6972999972,65397.712600000006,284840.1836000012,707.3056999999934,5802,331,6172,311,188.00645161290316,7329417.567741935,174.07189542483658,5323911.130718954,11779,41537000
1075,2020-06-30,50130310,9149035.015800046,1150687.2782000026,6666469.871399952,792102.1114999949,69205.9757000003,274621.7656999975,1102.0395000000121,5779,307,6161,302,182.06,6600447.426666668,164.01351351351352,4958427.168918919,11814,42982400
1076,2020-07-31,50130310,8941487.166300006,1243976.3715000013,7518310.105300012,666320.7963999959,86920.85390000041,345018.34339999896,5343.721400000014,5796,305,6160,302,179.66451612903225,7484558.148387098,165.68666666666667,5234679.14,12480,43152748
1077,2020-08-31,50130310,9383808.829000046,1176282.0932999966,10060694.13900002,733635.1945000004,79462.61410000037,374383.6407000041,5322.927000000024,5806,285,6180,295,197.6,8013107.341935484,179.41290322580642,5713750.116129032,13596,48238800
1078,2020-09-30,50130310,10262931.291499944,1435515.497500004,6599688.571199997,801705.8280000106,131800.56540000383,311440.9930999997,4452.140899999983,5822,282,6186,291,202.72,8651875.14,164.41379310344828,4888084.15862069,11245,33174850
1079,2020-10-31,50130310,11051822.050999964,1345970.8174000087,8295222.617200012,864190.5245,133951.9460000014,344544.91679999244,4314.9073000000235,5803,278,6162,270,182.7032258064516,7232499.819354839,169.78947368421052,5027701.861842105,10918,35010700
1080,2020-11-30,50130310,10904791.074299976,1475324.377800005,8326292.908100019,861932.7354999998,136393.42519999994,284210.8564999997,2785.761699999971,5806,274,6174,264,184.46666666666667,8079925.906666666,165.00684931506848,4957945.04109589,10481,35431850
1081,2020-12-31,50130310,11426687.964599967,1449858.9588999932,6319771.407500003,960586.2634999376,105445.10279999839,292313.7249000073,4047.352199999947,5808,275,6174,266,195.98709677419362,7937344.580645163,144.94630872483222,4412852.208053691,9953,33677650
1082,2021-01-31,50130310,11406732.842899987,1339665.8622999974,6198285.318399972,925734.2186000331,97796.43520000113,341752.3102999963,1434.8843999999908,5826,272,6208,262,188.99354838709684,7746817.354838708,146.66423357664237,4093058.0364963515,9832,33522600
1083,2021-02-28,50130310,10495924.410000028,1071839.4164999984,6911452.404700005,829452.1463000182,93542.16859999977,305645.08310000325,1645.0648999999985,5835,266,6214,263,188.55714285714282,9028177.664285714,140.13846153846154,4095068.384615385,9544,35158950
1084,2021-03-31,50130310,11462002.916699965,1472889.8803999969,7753594.115000014,886322.3771999999,122525.46000000015,420218.88959999953,2976.3806999999324,5855,268,6240,257,189.6903225806452,7595067.077419355,161.0689655172414,4792414.6689655185,10760,39511350
1085,2021-04-30,50130310,11257090.203799963,1599859.9292999897,8252150.785600027,887258.3277999945,136183.80550000086,361505.4727000029,2653.3532999999647,5860,268,6261,251,190.22666666666663,8531195.52,179.73758865248226,5486073.8865248235,11464,40209250
1086,2021-05-31,50130310,12011979.426800027,1791323.5080000071,9058431.17300002,954649.2688999851,156423.87510000478,327855.5263000022,2327.555199999998,5879,264,6285,246,192.74838709677417,8570427.64516129,163.60927152317882,5131424.867549669,13399,44037200
1087,2021-06-30,50130310,10704229.33220007,1525536.5199999956,8505496.1127,776793.8607999639,126731.80930000525,309724.57319999713,2470.5642000000325,5899,261,6306,248,199.4333333333333,8377170.76,173.3037037037037,5009972.051851852,13805,46467450
1088,2018-01-31,50130320,5927771.256899986,539548.4784999987,4182110.865399994,242044.63239999852,23528.629799999977,85649.31930000019,45499.381700001366,5974,148,6279,261,125.74657534246576,4774592.369863014,88.37414965986395,3135600.489795918,3191,12716050
1089,2018-02-28,50130320,5318479.474199973,447822.9478999995,3453445.285200007,219453.03329999893,18053.819799999943,96317.4460000001,41273.55529999952,5984,150,6300,249,125.75384615384615,5989264.292307693,78.59689922480621,2661506.465116279,2856,12179050
1090,2018-03-31,50130320,5802361.145899988,497686.7064999992,4207917.589800004,240120.38790000032,15025.297399999981,120380.00999999985,68725.71309999966,5977,151,6301,252,137.51700680272108,5540615.843537415,98.89361702127658,3296511.1914893617,3439,14019100
1091,2018-04-30,50130320,5781071.955100021,729919.8134999998,5046102.774500022,247009.59520000013,20852.482500000027,82188.77439999979,85377.67669999943,5991,154,6322,249,143.3655172413793,6401312.482758622,101.0,3241341.0791366906,3368,12664250
1092,2018-05-31,50130320,5949210.346699967,781127.5951999945,4971678.249700022,230323.4017999997,27329.405199999987,84664.45230000009,83519.09789999963,6007,157,6314,257,145.54054054054058,6467293.452702703,99.2162162162162,3420241.2972972975,3804,13883650
1093,2018-06-30,50130320,5819739.020600004,717348.7436000016,4521935.940700005,259601.5496999996,20640.934599999982,90370.84729999998,109730.14659999801,6018,155,6315,265,153.4109589041096,6655937.835616439,99.58503401360544,3349199.353741497,3327,11408250
1094,2018-07-31,50130320,5988228.899100012,721702.9676999938,4817982.792699968,297124.1019999969,21786.59349999998,106341.74430000027,116736.61560000172,6038,151,6340,271,159.18666666666667,6461369.833333332,103.32653061224491,3552278.2244897964,3811,14408100
1095,2018-08-31,50130320,6076680.639500035,695100.4351999939,5109986.907299997,296123.8242999979,22215.184700000023,101726.28529999945,110484.15129999976,6025,154,6336,271,150.28666666666666,6265507.053333334,110.74324324324324,3708657.101351352,4018,14854050
1096,2018-09-30,50130320,5658206.971199992,614241.8109999921,4446207.3369,274335.75569999986,18297.82799999996,90381.17429999958,117763.26540000053,6028,154,6349,268,152.21232876712332,6603889.280821918,104.22448979591834,3365800.4149659863,3176,11215400
1097,2018-10-31,50130320,5937238.285200018,649354.1943999985,4574154.285199996,274975.0550000004,16120.370899999987,115670.18859999964,142824.0300000012,6054,165,6367,270,136.81333333333333,5253258.006666667,108.66666666666669,3849215.425531915,3314,11938300
1098,2018-11-30,50130320,5774169.010599988,642810.0869999981,4040154.1351999706,257462.6246000019,16200.171599999963,101042.2611000004,124561.39540000085,6031,165,6358,282,146.11111111111111,5835259.979166668,114.26470588235294,3684809.0,3763,14475350
1099,2018-12-31,50130320,6062130.466000034,658452.0077000037,3867340.946600005,246292.70429999946,20338.70919999997,115484.67719999995,126133.99150000214,6014,163,6360,287,140.6818181818182,5538734.428571428,98.20945945945944,3613197.5337837837,3308,14665050
1100,2019-01-31,50130320,6028387.276699953,612464.4634999997,4108068.4487000164,212252.6189000002,19419.211200000023,181569.07179999948,108150.15339999896,5990,163,6344,280,140.2792207792208,5756899.428571427,104.32191780821918,3769740.0547945206,4100,20991050
1101,2019-02-28,50130320,5405487.095199997,491172.9208000037,3805172.6429000036,202074.87980000066,11619.269599999987,140875.72040000046,88025.75020000094,5990,161,6332,283,130.03623188405797,5183479.978260869,103.83846153846156,3229109.4923076923,2853,14571100
1102,2019-03-31,50130320,5887072.225999994,558736.3656999996,4291872.033199969,237674.75680000146,13365.083299999958,159024.7772000008,123577.03010000047,5984,158,6344,283,133.69480519480518,4841851.266233766,107.18055555555556,3313659.104166666,3510,18216400
