base_date,emd_cd,korean_resd_f0,korean_work_f0,korean_visit_f0,korean_resd_f10,korean_work_f10,korean_visit_f10,korean_resd_f20,korean_work_f20,korean_visit_f20,korean_resd_f30,korean_work_f30,korean_visit_f30,korean_resd_f40,korean_work_f40,korean_visit_f40,korean_resd_f50,korean_work_f50,korean_visit_f50,korean_resd_f60,korean_work_f60,korean_visit_f60,korean_resd_f70,korean_work_f70,korean_visit_f70,korean_resd_f80,korean_work_f80,korean_visit_f80,korean_resd_m0,korean_work_m0,korean_visit_m0,korean_resd_m10,korean_work_m10,korean_visit_m10,korean_resd_m20,korean_work_m20,korean_visit_m20,korean_resd_m30,korean_work_m30,korean_visit_m30,korean_resd_m40,korean_work_m40,korean_visit_m40,korean_resd_m50,korean_work_m50,korean_visit_m50,korean_resd_m60,korean_work_m60,korean_visit_m60,korean_resd_m70,korean_work_m70,korean_visit_m70,korean_resd_m80,korean_work_m80,korean_visit_m80,long_term_frgn_resd,long_term_frgn_work,long_term_frgn_visit,short_term_frgn_visit,resident_fe_korean,resident_fe_frgn,resident_m_korean,resident_m_frgn,card_cnt_home,card_amt_home,card_cnt_out,card_amt_out,waste_cnt,waste_amt
706,2021-03-31,50110640,823831.8574000016,40660.19130000004,367404.5351,469707.1184000003,31148.48039999996,281869.0074000001,427005.5487999997,61451.96809999997,493461.70580000005,823831.8574000016,40660.19130000004,367404.5351,790445.4206000004,105606.7165,703950.9245000004,725682.7100999998,91981.78819999997,712860.7035000004,523487.41889999993,45455.98099999999,410047.0163,285483.30670000013,14883.8204,204400.29279999976,107056.2445999999,5797.9267999999975,79627.74840000013,766050.1367000001,24081.34359999996,300773.4679999996,584903.4097000002,28207.04599999997,348230.03929999995,456015.6381999999,78123.25349999988,545542.6564999999,552177.0863000001,91054.73829999988,562281.7621000003,690378.311700001,135375.30839999995,818602.0849999994,749338.7841,113725.573,890781.0561000006,511072.144,51339.8726,552244.9021000003,242771.88880000025,27991.322199999984,218363.87670000028,145993.99819999989,16030.867199999975,126454.92819999998,119352.07289999972,9572.640299999988,117689.11539999967,478.31600000000196,7767,126,7999,94,423.8129032258065,13330701.69032258,317.8025477707006,9412457.382165603,25401,53931150
707,2021-04-30,50110640,758855.2184999995,30497.273100000035,369733.5382000004,432660.7368000001,23465.571700000077,283797.18490000017,399018.55970000033,65973.08619999992,489842.7981000001,758855.2184999995,30497.273100000035,369733.5382000004,764967.4989000001,105139.66050000007,698243.6837,693296.4011999996,105924.9118,718520.2927999998,502382.06860000023,52033.46970000005,414091.6115999996,258252.59339999995,26292.37489999997,221329.8832999997,96844.72669999994,10222.96349999999,86164.6278000001,725553.3439999997,29838.62960000001,289438.8925999996,553982.8326999999,34638.97839999995,335394.0166000003,454779.4334999999,83276.79799999992,519392.53920000023,519561.36029999936,98524.844,549202.8450000002,659355.1290999993,132226.55429999993,785309.9358000007,715612.9260000004,119200.76290000007,883876.1377000014,497155.8921,60927.56390000008,537974.4244000013,240177.4627999999,27182.7653,218674.93899999995,144433.805,15603.83349999998,127033.52819999994,114190.8520999998,14124.761300000013,114308.6595999996,903.3037999999952,7788,124,8002,93,436.44,13314563.3,314.14193548387095,9493732.948387098,25765,51424200
708,2021-05-31,50110640,846369.2940999995,16084.199499999993,416068.62860000005,482556.82089999976,12369.50209999999,319848.07170000015,408785.95820000017,67363.65679999997,507368.9368999997,846369.2940999995,16084.199499999993,416068.62860000005,812056.1659999995,112332.85179999992,677037.6650000006,735574.5158,113675.49540000006,700147.9508999999,520820.51369999896,53078.276600000085,415303.5158000009,281429.28380000003,24886.500299999952,204355.0283999999,105535.98659999992,9658.786599999994,79646.79020000006,807860.8916,16859.65630000001,318351.69860000035,616827.2373999999,19594.274499999992,369002.88099999976,451883.22690000024,70416.08779999996,523997.9275999996,520529.0968000004,95913.00329999984,540636.0003999993,681412.8773999999,125466.79469999994,789684.758699998,755296.740699999,122154.52739999998,859470.5793000011,527637.2812000002,54557.104399999924,524432.8965000006,243610.33330000014,24294.99160000002,222270.59820000027,146498.20569999987,14092.59219999999,129201.92300000011,119431.55289999644,19469.63240000017,108056.66900000008,671.2004999999866,7805,130,7995,90,448.14193548387095,13926556.07096774,303.80745341614914,9163735.50310559,29350,57321800
709,2021-06-30,50110640,751697.8845000003,23783.016000000032,353941.0681000003,428579.9881999997,18289.070200000013,271679.2344000003,394515.3166,68976.98680000003,505192.1196999997,751697.8845000003,23783.016000000032,353941.0681000003,772778.4932999995,111654.31910000002,666226.0545000009,708162.9213000006,103539.24020000004,686287.2305999999,506644.2178,54125.84590000005,386964.68709999946,265835.5366999996,27486.3364,194451.31150000013,99688.3308,10677.284799999974,75775.79220000001,705139.1463999994,29993.085299999977,291217.8878,538395.9506999999,34730.85010000003,337266.45849999995,411479.912,68109.61510000011,537440.4142999996,488786.8603999996,90313.44790000004,533783.8283999996,646570.8992000006,120342.80579999994,791965.0994000002,711656.2304999994,120659.3012999999,865417.5550999995,508538.5957999999,54497.54779999991,526235.302399999,228370.1575999997,28101.513999999992,209194.33830000003,137333.33140000008,16163.231499999994,121771.2521000002,102014.0084999984,18250.16920000016,128535.2572999996,609.4127000000008,7779,127,7969,89,457.64666666666665,13899054.12,283.48366013071893,7940914.712418301,30482,58187300
710,2018-01-31,50110650,1538217.750300001,93616.64469999996,752385.6021,1961744.1266000015,103248.0756,838811.9835999996,1933290.0161000008,406086.60780000006,1211562.1387000007,1538217.750300001,93616.64469999996,752385.6021,3105540.2161999987,422657.8958999996,1458015.0587,2822684.2455999968,352751.6494000003,1217382.747100001,1598509.4642000017,145241.8554999999,650600.5499999986,881013.0256999999,44887.195500000045,329259.9948000001,523071.6537999999,32874.46380000005,231244.68740000023,1399032.5968000002,124751.99159999975,878009.7993999984,1922536.2474000019,146034.47550000006,1039132.1975000006,1869386.3119,303517.1256999996,1366397.9095000008,2062091.452000001,304844.67780000024,1283413.5515000008,2755205.6281999988,411174.2045999997,1735192.248600001,2584408.9455999993,323618.5936000003,1711701.044699998,1390887.6743000008,121214.50440000006,782553.5776000014,624807.2000000004,27637.29479999997,262273.9968000005,183335.44770000005,10566.44170000002,99996.03969999986,1953698.1411000085,329203.9191000011,461918.72679999773,829435.4618999887,21018,926,20591,703,1053.3290322580644,34022844.36129032,783.6321839080458,24574619.28735632,87893,206889500
711,2018-02-28,50110650,1436944.9956999992,72827.5539999999,621308.8367999997,1832587.3606000016,80281.38919999992,691180.729800001,1816316.0816000008,341882.32609999983,1064498.7488000009,1436944.9956999992,72827.5539999999,621308.8367999997,2784159.1556999986,365118.89009999967,1185516.6226999995,2585141.807600002,301938.39689999924,987538.5392999988,1489525.8267999976,111096.04910000009,547708.4692999992,794767.6382999991,23586.79949999999,269192.0551000002,471866.37550000026,17706.99399999998,189876.0932999996,1279713.6454000005,91837.31820000008,680910.703799999,1758569.370499999,107513.50079999988,802613.9827999995,1716476.608399999,243373.77919999984,1264212.4350000015,1853803.4439000024,275080.0528999993,1124670.355799999,2440283.5422,324691.72099999984,1518118.206700001,2375142.3703,279068.5874000002,1360437.3339999993,1282883.9582999998,99731.5096,620779.1813,559725.2672999997,28543.9892,225038.92040000024,164238.6353,10863.891500000009,85870.83609999996,1686365.4652999963,271424.95049999986,373355.7612000016,822859.3176999965,20951,925,20537,719,1056.6714285714286,38111610.46428572,742.8974358974359,23814729.68589744,80743,191655500
712,2018-03-31,50110650,1359985.0239000006,63044.48389999999,643104.2107000003,1734437.5553999974,69504.65470000001,710216.0852000003,1867129.4515000025,366579.62219999975,1082514.228899998,1359985.0239000006,63044.48389999999,643104.2107000003,3036935.1377999987,427069.5678999996,1427498.3171000003,2776123.988199999,321745.4810999997,1335217.872100003,1584529.4918999963,157090.8639999999,831521.0525000001,820335.1962000005,27479.453400000028,428618.58270000026,487046.25030000025,19994.58109999998,294262.54150000005,1234074.7564000005,107920.37450000008,766617.0664999997,1695852.8758000003,126501.3381,900839.0282000002,1778799.6472000028,252050.0268000001,1180886.9733999989,2027277.153499997,311371.7843000002,1312541.4352999993,2673965.5809,368947.71520000097,1740094.298799999,2560369.4885000004,290649.9614000005,1691884.9526000004,1334392.558599997,104607.59920000006,845848.6965,569221.2712000003,27016.97549999999,331690.12550000014,167025.02079999988,10314.849899999996,126329.88270000006,1730035.3719000013,229038.91749999934,515467.5156000006,1229356.8001999888,20950,931,20484,739,1126.1354838709676,33547607.71612903,812.377142857143,25470157.56,90628,209706300
713,2018-04-30,50110650,1289531.1915999998,112791.46100000005,570929.596,1644585.2617,124198.8527999999,630385.4573999996,1850776.476899999,398140.9135999997,1017755.4624999987,1289531.1915999998,112791.46100000005,570929.596,2978906.4311000025,457320.5162000003,1370311.8348,2662730.945800004,350697.15949999983,1308709.2651000023,1500967.2869999998,154328.43199999974,876840.1928999984,805670.8046000005,32039.671000000028,445053.4710000008,478339.7642000002,23777.29449999998,302308.85049999977,1201389.5190999995,196354.86350000024,634630.8507000003,1650937.1576000003,229665.994,745595.6242000014,1727831.601800001,253780.64249999975,1101251.001099998,1969186.1690000016,297753.52000000014,1270643.6728000008,2586296.6103000017,396526.14250000025,1647850.4600999989,2440156.627100001,321549.65110000037,1609034.2352999996,1287231.4168000014,127631.33560000008,849638.3766999997,525816.6796999996,28635.1723,341607.35090000014,154288.93110000016,10950.6164,130044.73219999994,1690230.3583999954,272757.9711999989,468135.11139999796,1173260.8453000018,20964,934,20463,754,1145.4066666666668,35709945.653333336,814.8103448275862,25446660.925287355,90536,196002700
714,2018-05-31,50110650,1359812.4836999988,122819.16449999994,622874.0241000004,1734217.5073,134880.75320000006,689712.4007000005,1963066.7898000008,389921.89789999963,1074385.0120999988,1359812.4836999988,122819.16449999994,622874.0241000004,3043496.608400001,466355.5345999999,1323391.1649000023,2748346.7579999967,358786.1469000002,1241401.8485000005,1550640.9401999987,139053.50939999998,735906.3348000004,852290.7871999993,35724.973800000014,368809.35150000034,506018.79889999976,26511.646,255639.78340000025,1247512.5427000006,218616.6706,691095.6508000013,1714318.9442000003,255779.6535,813507.4537000002,1771868.1583000012,258031.97080000018,1174536.3297,2020945.1919999998,316870.4037999997,1294981.4512000026,2693046.824699999,399019.6971999997,1664031.3260999988,2525599.6196999964,323070.59409999946,1608594.0407,1363885.0905000004,123682.30259999994,785628.5195999999,579834.2765000003,37549.47990000001,290544.24669999967,170139.16669999986,14320.874500000007,110694.57329999996,1734454.6993999898,326360.8885000011,464483.56010000064,1128432.5712999948,20979,942,20479,763,1181.1806451612904,36759912.64516129,838.85,26637777.15,99607,201843450
715,2018-06-30,50110650,1328876.8103999998,125126.5302,552730.5263000012,1694764.1361999996,137559.72999999998,611253.1167000002,1937920.0444999996,381020.8720999999,1079377.951899998,1328876.8103999998,125126.5302,552730.5263000012,2931732.0288000004,452735.13520000025,1283056.1556999995,2660857.4553000033,349226.43050000037,1147777.7974999987,1514827.1255999997,143400.35449999993,678730.669900001,839476.3786000002,34164.8671,316120.8185999996,498410.67829999974,25239.417699999976,221298.72180000023,1234286.3801999989,204559.23700000017,633772.1272999994,1696143.6879999964,239430.1639,745067.2078,1785762.566500001,251536.0708000001,1164139.580599998,1987293.5212999976,286180.2645,1248701.9158999994,2607223.7479999987,383958.28059999953,1616401.8930000006,2422477.5590999993,324180.7305999998,1520483.3293000015,1337930.8911000004,90188.6892000001,739588.2367000001,571848.9056000008,29617.188499999967,289243.90359999967,167796.0405000002,11306.549499999981,110274.37769999984,1772198.3750999914,285843.5796999995,499833.78600000154,1214603.3462000105,20947,944,20462,761,1202.78,36321446.74666667,856.8563218390805,26656374.78735632,106320,210002200
716,2018-07-31,50110650,1436455.2885,117832.59989999994,730267.2199999999,1831962.8182,129660.67429999994,813388.398799998,2032803.8503,403842.1204999999,1235606.5819999978,1436455.2885,117832.59989999994,730267.2199999999,2975365.008799998,506916.4978000005,1351916.9139999994,2732681.266600004,375742.3204999999,1105419.1142,1574917.9481999988,150793.52780000024,621361.6726000011,844891.0288000002,51533.244900000056,303685.51979999983,501625.4429,37563.32040000002,215469.992,1288020.6574000004,198589.31259999968,815276.001199999,1769984.780599999,232697.17000000004,962518.4144000005,1815722.8655999976,263672.7697000003,1391340.2516999994,2026386.0913,296390.1257999995,1261102.3623999993,2659682.176100003,404436.1885000008,1655877.0885000022,2480615.963999999,355780.8055000005,1490308.723200002,1359342.114,118798.20780000025,715875.9355,596360.1992999995,29854.514799999957,249372.36559999996,174988.32169999994,11382.918300000005,95157.81299999982,1858562.0401000085,327313.7528000005,542823.5095999978,1458260.7278000084,21033,952,20429,769,1226.541935483871,37213733.24516129,921.8128654970759,28406250.02339181,127759,253462200
717,2018-08-31,50110650,1471830.1777,95572.91589999996,681035.0829000006,1877077.6816000012,105370.04219999997,756944.6915000004,2066121.472699999,429935.4209999999,1250220.6655000008,1471830.1777,95572.91589999996,681035.0829000006,2998776.7334000007,474014.9760999999,1354175.8923999988,2741441.2418999984,376783.9966999998,1099542.7197000005,1610555.1733999974,147019.12299999976,597744.2602000005,881291.4907000002,40914.45739999997,297088.48700000014,523236.9844999999,30213.68419999997,208808.85430000027,1336282.1312999995,155271.81159999984,737181.5867999993,1836305.202999999,181821.51160000023,869867.3860000003,1838956.452600001,293503.99190000026,1399428.2414000034,1998429.4132,315911.5771000005,1333761.4509,2673843.817399997,419534.88810000016,1682199.595000001,2515263.3489999957,360307.6158999996,1457828.0619999985,1367305.3190999988,110265.2493,719222.8611000007,588795.7535999996,28764.7345,260619.57919999948,172768.70669999992,10976.606500000009,99356.59739999982,1905072.911699985,291887.80800000136,552652.3173999977,1852132.4909999932,21064,946,20446,785,1232.625806451613,38242724.67096774,902.7597765363128,28030068.843575414,121127,236127850
718,2018-09-30,50110650,1335358.847099999,96110.4757,586702.8654000008,1703030.9110999997,105687.66929999998,648327.2941999986,1901058.4198,371141.4737000001,1114679.5706999996,1335358.847099999,96110.4757,586702.8654000008,2897787.8757999977,418542.53490000026,1248262.0595000004,2685161.2100000004,356775.0962000005,1104719.7510000004,1522495.7743000009,135295.50679999962,654907.8861000007,817492.3969000002,41905.65919999993,324894.70129999955,485358.43369999994,30271.5797,229807.2578000001,1232703.0850000002,126946.99779999988,737203.4917000013,1693967.9408000002,148490.8741000002,866177.7312999987,1745515.8146000013,253217.01299999995,1198114.2172999992,1923789.497800001,291141.60339999915,1273956.6804000004,2595233.2747000004,384727.1282000011,1539722.359800001,2438081.0420999983,327169.34810000024,1418937.5846000027,1331191.2722999987,110015.42250000004,724138.6314000012,544985.1850000003,41531.67720000003,238206.2830000002,159913.49340000015,15832.86480000002,90847.4228,1779243.9460000072,265433.6124000001,507337.0923000008,1459932.8087999912,21064,942,20429,784,1184.0066666666667,39726485.8,856.0235294117647,26386673.15882353,112172,206187100
